Date,Close,High,Low,Open,Volume,SMA_7,SMA_30,EMA_14,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility_14,Price_Range,Momentum_10,Target
2012-06-28,1549.699951171875,1573.699951171875,1548.4000244140625,1573.699951171875,133,1576.2857142857142,1589.686661783854,1586.4183965925426,37.91865827847351,-8.325370404010982,-3.3022018131522586,-0.0176228518720285,0.011424376976201163,25.2999267578125,-68.7000732421875,1
2012-06-29,1603.5,1603.5,1561.9000244140625,1562.5999755859375,61,1574.671421595982,1590.6533284505208,1588.695943713537,51.85528672921918,-6.200458930277819,-3.881853236577371,0.03471642932390995,0.0150167780518856,41.5999755859375,-23.5,0
2012-07-02,1597.199951171875,1598.300048828125,1589.699951171875,1597.0999755859375,35,1579.3428431919642,1590.8399943033853,1589.8298113746487,46.21397527825087,-4.967549745633278,-4.098992538388552,-0.003928935970143432,0.01475153816684979,8.60009765625,-28.5,1
2012-07-03,1621.300048828125,1624.0,1603.800048828125,1603.800048828125,44,1587.2428501674108,1591.936661783854,1594.0258430351123,50.7162196497996,-2.0224700899784693,-3.683688048706536,0.015088967188214397,0.015315519418077328,20.199951171875,-0.89990234375,0
2012-07-05,1608.9000244140625,1619.199951171875,1598.0,1618.5,27,1590.2999965122767,1593.0233276367187,1596.0090672189724,47.98301695298303,-0.6811991439062695,-3.0831902677464833,-0.007648198384392346,0.015460466196350171,21.199951171875,-5.9000244140625,0
2012-07-06,1578.4000244140625,1593.800048828125,1578.4000244140625,1592.300048828125,15,1590.9285714285713,1594.033329264323,1593.6611948449845,40.55945515153729,-2.0556313184208648,-2.8776784778813598,-0.01895705111391721,0.016127758182637817,15.4000244140625,13.9000244140625,1
2012-07-09,1588.5999755859375,1588.5999755859375,1580.9000244140625,1582.0999755859375,5,1592.5142822265625,1595.07666015625,1592.986365610445,43.03418104074615,-2.2953683266980534,-2.7612164476446983,0.006462209208126124,0.016286827481681886,7.699951171875,22.5999755859375,0
2012-07-11,1575.199951171875,1579.5,1575.199951171875,1577.4000244140625,12,1592.7000034877233,1596.3133260091147,1589.0333137460123,42.63391843459527,-4.197436702100731,-3.1184919345408884,-0.0025961486288132996,0.01631056557274264,4.300048828125,1.199951171875,0
2012-07-12,1564.9000244140625,1574.699951171875,1557.199951171875,1569.300048828125,44,1588.085728236607,1596.3633260091146,1585.8155418350857,50.08741785735816,-5.753568444984694,-3.6455072366296495,-0.006538805914861667,0.014057045479491376,17.5,-12.5999755859375,1
2012-07-17,1589.0999755859375,1596.0,1576.300048828125,1596.0,27,1582.8428431919642,1595.5833251953125,1587.454965075684,53.40857048853999,-3.4949733785433637,-3.8153629635684174,-0.0013197433700213868,0.014119728107802947,19.699951171875,-8.0999755859375,0
2012-07-18,1570.4000244140625,1583.699951171875,1569.9000244140625,1581.199951171875,30,1580.2428501674108,1594.0899943033853,1585.1809729874678,48.50021685910656,-4.559152145463031,-3.9641207999473407,-0.011767636686911387,0.014499272080977467,13.7999267578125,-50.9000244140625,1
2012-07-20,1582.5,1584.4000244140625,1576.0999755859375,1583.9000244140625,5,1581.3999895368304,1592.196659342448,1584.236372444962,43.72009385983228,-4.329947580408316,-4.1337738696735435,0.001518906683846133,0.009794402955235025,8.300048828125,4.0999755859375,0
2012-07-24,1576.0,1581.9000244140625,1574.0,1574.0,9,1580.914271763393,1591.1133260091146,1582.3135391485907,34.19396002426076,-4.714916076702366,-4.312681272929247,-0.0006974672518962333,0.008647242068629631,7.9000244140625,-3.300048828125,1
2012-07-25,1608.0,1608.0,1583.300048828125,1583.699951171875,12,1583.3142787388392,1590.956660970052,1585.7384005954455,49.723749039884595,-2.2568675779746172,-3.901518533938321,0.020304568527918843,0.010307379834914523,24.699951171875,32.800048828125,1
2012-07-30,1619.699951171875,1625.800048828125,1613.0999755859375,1622.9000244140625,52890,1599.4571358816963,1590.5933268229167,1596.9135566391174,66.21185788099012,4.283383290702886,-0.7168243168642747,0.0011125080231482176,0.008420831672037242,12.7000732421875,28.5,0
2012-07-31,1610.5,1627.5,1610.0,1621.0999755859375,6281,1603.4571358816963,1590.0866617838542,1598.7250824205685,63.60837647058823,4.938636376818067,0.4142678218721937,-0.0056800342342535615,0.008584505826053662,17.5,21.4000244140625,0
2012-08-01,1603.699951171875,1617.199951171875,1592.0,1613.4000244140625,3530,1607.2571323939733,1589.4699951171874,1599.388398254076,65.37241652149436,4.853276507835062,1.3020695590647675,-0.004222321532521001,0.008436230780487827,25.199951171875,33.2999267578125,0
2012-08-02,1587.4000244140625,1615.0,1583.0999755859375,1600.0,933,1608.885707310268,1588.556660970052,1597.7899484087409,48.18654652172813,3.4308120656114625,1.7278180603741067,-0.010163950398515365,0.007753878390269773,31.9000244140625,7.300048828125,1
2012-08-03,1606.0,1606.0,1585.0999755859375,1589.300048828125,676,1608.5999930245537,1589.9399943033854,1598.884621954242,55.52241634068975,3.7610067850769155,2.1344558053146683,0.011717257968925088,0.008377835744641555,20.9000244140625,23.5,1
2012-08-10,1619.699951171875,1624.0999755859375,1605.0,1615.800048828125,1219,1609.385707310268,1597.1933268229166,1607.1614902861998,68.3937834758015,6.483659614274075,4.47093788113409,0.0016078013884055498,0.00739222846879847,19.0999755859375,1.7999267578125,0
2012-08-13,1609.5999755859375,1623.699951171875,1607.300048828125,1622.0,402,1612.55712890625,1597.396659342448,1607.4866216594983,63.46153658052293,6.090078233861732,4.794765951679619,-0.006235707779474797,0.007686046571624402,16.39990234375,-10.0999755859375,0
2012-08-15,1603.699951171875,1604.5999755859375,1592.0,1593.800048828125,280,1610.2999790736608,1596.8833251953124,1606.0472810238984,44.3668639917435,4.252371161359633,4.702907294782396,0.002688462355993737,0.005642010562781822,12.5999755859375,0.0,1
2012-08-20,1620.0999755859375,1621.4000244140625,1611.5999755859375,1614.0,68,1612.1285574776787,1599.4366577148437,1610.1124966560567,54.669252152559494,5.473183756549361,4.900768767997202,0.002351003305709032,0.005837696303614991,9.800048828125,7.199951171875,1
2012-08-22,1637.4000244140625,1653.0999755859375,1635.0,1638.4000244140625,37,1618.9857177734375,1603.5299926757812,1617.1929480091603,74.50980392156862,8.571203335122618,6.0297983772383645,-0.001524483177499314,0.00559218668367995,18.0999755859375,24.5,1
2012-08-27,1672.4000244140625,1674.9000244140625,1663.9000244140625,1674.9000244140625,42,1646.5000174386162,1612.3333292643229,1635.88140105288,78.9474218123903,16.579262131279847,10.26299980277038,0.0015570580368362563,0.006791125299934928,11.0,62.800048828125,0
2012-08-28,1666.5,1671.0,1659.199951171875,1659.9000244140625,51,1653.6714390345983,1614.913330078125,1639.963880912496,74.14415969893689,17.519610578526454,11.714321957921594,-0.0035278786940520224,0.006995924693413653,11.800048828125,67.0999755859375,0
2012-08-29,1659.800048828125,1667.300048828125,1659.800048828125,1667.199951171875,403,1659.3428780691963,1617.893330891927,1642.6087033012468,68.81062518350899,17.522228093814647,12.875903185100205,-0.004020372740399014,0.0071992480561891775,7.5,56.10009765625,0
2012-08-30,1653.5,1662.0,1650.699951171875,1655.4000244140625,418,1661.2857317243304,1620.339998372396,1644.060876194414,64.41982206057273,16.82202734493012,13.66512801706619,-0.0037956673350943992,0.007358465364698399,11.300048828125,37.4000244140625,1
2012-08-31,1684.5999755859375,1690.0,1646.199951171875,1658.5999755859375,58,1668.0285818917412,1623.7433308919271,1649.4660894466172,77.13459714132779,18.56264273263173,14.644630960179299,0.018808573078885615,0.008314912725230751,43.800048828125,68.2999267578125,1
2012-09-05,1690.800048828125,1693.300048828125,1690.4000244140625,1690.4000244140625,82,1674.3571602957588,1631.430000813802,1659.9963165159454,82.47577711670314,21.398671229827414,16.912609229496148,-0.0012404604853522017,0.007966808544937917,2.9000244140625,50.9000244140625,1
2012-09-06,1702.5999755859375,1712.4000244140625,1696.4000244140625,1696.4000244140625,39,1678.6714390345983,1634.5833333333333,1665.6768043919444,82.39700374531836,22.896614337394112,18.109410251075744,0.0069789013585557225,0.007940814419532425,16.0,65.199951171875,1
2012-09-07,1737.5,1738.199951171875,1696.699951171875,1696.699951171875,109,1688.8142961774554,1638.6666666666667,1675.2532304730187,86.0285333995213,26.593333940884122,19.80619498903742,0.02049807642106405,0.009017135076728324,41.5,67.9000244140625,0
2012-09-12,1730.5999755859375,1742.300048828125,1730.5,1742.199951171875,15,1716.4142892020088,1650.1,1694.5196856005798,80.02571967909391,30.55298185723973,24.679632126781797,-0.0006929629335670207,0.009139653123877814,11.800048828125,64.0999755859375,1
2012-09-20,1767.699951171875,1771.300048828125,1760.5999755859375,1769.0999755859375,17,1763.1857038225446,1682.7366658528647,1737.1591949397525,89.32493303807877,37.236123923991045,33.750865055682006,-0.0007349060645138739,0.008987137700239872,10.7000732421875,65.0999755859375,1
2012-09-21,1775.5,1785.300048828125,1772.300048828125,1785.300048828125,10,1769.5999930245537,1688.0166666666667,1742.271302281119,87.28451275724532,37.03981572049406,34.40865518864442,0.004412541179827478,0.008036654622965121,13.0,38.0,0
2012-09-25,1763.800048828125,1772.699951171875,1763.800048828125,1772.5999755859375,5,1767.7428501674108,1697.9033365885416,1747.4331151803879,78.83083022855777,33.83851064696819,34.45243489306893,0.000964799537904959,0.008512596779853844,8.89990234375,32.0,0
2012-09-26,1750.5999755859375,1764.199951171875,1743.0,1762.800048828125,15237,1765.2999965122767,1702.9433349609376,1747.8553632344613,68.74989271225331,31.180449691096783,33.798037852674504,-0.0074838830234513765,0.00887011272368532,21.199951171875,20.0,1
2012-09-27,1777.5999755859375,1780.199951171875,1750.699951171875,1752.5999755859375,6989,1766.6142752511162,1708.7400024414062,1751.8213115479914,66.69431273599528,30.89643669500242,33.21771762114009,0.015423283660770615,0.008129885478696466,29.5,8.5,0
2012-09-28,1771.0999755859375,1782.199951171875,1767.5,1776.800048828125,2839,1766.914271763393,1713.906669108073,1754.3918000863844,67.99651407272158,29.80330472717924,32.53483504234792,-0.0036566157117871034,0.008048570668443228,14.699951171875,1.2999267578125,1
2012-10-01,1780.5,1791.0,1763.300048828125,1766.0,816,1768.7428501674108,1719.380000813802,1757.8728934081998,69.62116085269793,29.357082999355043,31.899284633749346,0.005307449914538465,0.008104224021956038,27.699951171875,12.800048828125,0
2012-10-03,1777.300048828125,1779.9000244140625,1771.9000244140625,1772.199951171875,134,1770.5142822265625,1729.0466674804688,1762.176529694659,54.23554617896042,27.07447259681885,30.31854857484916,0.002594966877056182,0.00581386599761674,8.0,8.300048828125,1
2012-10-04,1794.0999755859375,1794.800048828125,1783.5,1783.5,199,1774.8428431919642,1734.269999186198,1766.4329891468294,60.76165474261013,27.341246705694857,29.7230882010183,0.009452498900728523,0.006303114916771821,11.300048828125,26.4000244140625,0
2012-10-08,1773.5,1778.0,1766.800048828125,1778.0,33,1778.2571323939733,1741.3599975585937,1768.7812201379936,51.951018822318545,24.24994890036919,28.033119726989746,-0.0028674101292829324,0.006854841834184906,11.199951171875,11.4000244140625,0
2012-10-10,1763.199951171875,1764.199951171875,1758.0999755859375,1762.4000244140625,29,1774.6285574776787,1747.6033284505208,1767.3689988376764,48.38709959694991,19.58271540930241,25.339841423778058,0.00011341529885133816,0.007047286741238406,6.0999755859375,12.5999755859375,1
2012-10-11,1768.800048828125,1771.0,1761.5999755859375,1761.5999755859375,30,1774.0714285714287,1751.236661783854,1767.5598055030696,47.560110387601306,18.097975479997103,23.89146823502187,0.0031760990309284143,0.0069931273797903815,9.4000244140625,-8.7999267578125,0
2012-10-12,1758.0,1769.5,1753.5999755859375,1769.5,84,1771.3142787388392,1754.7199951171874,1766.2851647693271,48.47811212861305,15.866930609152405,22.28656070984798,-0.006105861900716381,0.006887201563194704,15.9000244140625,-13.0999755859375,0
2012-10-15,1736.0,1750.0,1729.9000244140625,1750.0,108,1763.0142822265625,1756.433329264323,1762.2471428000836,41.03225643860818,12.183155503970283,20.26587966867244,-0.012514220705347023,0.0076230421343556004,20.0999755859375,-44.5,1
2012-10-16,1744.699951171875,1744.699951171875,1736.5999755859375,1736.699951171875,15,1758.171421595982,1758.1599934895833,1759.9075172496557,48.03986058851631,9.852180737222625,18.183139882382477,0.005011492610527135,0.0075501618949532666,8.0999755859375,-28.0,1
2012-10-17,1751.5,1751.5,1746.0,1749.4000244140625,36,1755.028564453125,1760.1833251953126,1758.7865149497015,39.984673310105975,8.456096929197201,16.237731291745423,0.0038975462935948446,0.0062261224509910645,5.5,-25.800048828125,0
2012-10-18,1743.300048828125,1749.0999755859375,1740.5,1749.0999755859375,27,1752.2142857142858,1761.5399943033854,1756.721652800158,39.46973445107713,6.611806137925669,14.312546260981472,-0.004681673520910645,0.006265191111270896,8.5999755859375,-50.7999267578125,0
2012-10-22,1725.0999755859375,1728.300048828125,1715.0,1715.0,12,1740.2000034877233,1760.9299967447917,1748.5855993792713,32.70349417460139,1.127894407013855,9.938596186327413,0.0013349934366306826,0.006613262084053781,13.300048828125,-48.4000244140625,0
2012-10-23,1708.300048828125,1726.5999755859375,1708.300048828125,1726.5999755859375,75,1733.1000104631696,1760.1466634114583,1743.2141926391184,26.969262361876204,-2.0492741704154014,7.54102211497885,-0.009738523561283019,0.0067845346555885444,18.2999267578125,-54.699951171875,0
2012-10-24,1700.5,1708.5,1698.5999755859375,1708.4000244140625,27,1728.0285818917412,1759.143330891927,1737.5189669539027,16.761355015852686,-5.137381376395297,5.005341416704021,-0.0045659712024685994,0.005799634841905897,9.9000244140625,-62.699951171875,1
2012-10-26,1710.9000244140625,1716.199951171875,1706.0999755859375,1706.0999755859375,77,1717.557163783482,1755.2766642252604,1731.0209162116953,26.430719084619227,-7.72463804902327,0.6055446544911642,-0.0006425091039354847,0.00627860557877831,10.0999755859375,-47.0999755859375,1
2012-11-01,1714.0999755859375,1725.0999755859375,1714.0999755859375,1722.300048828125,24,1712.6285749162946,1751.793330891927,1727.202373810465,31.4156000528571,-8.406775124819887,-2.5747975325718047,-0.0019796357578238943,0.006391745472300518,11.0,-30.5999755859375,0
2012-11-02,1674.0999755859375,1711.300048828125,1674.0999755859375,1711.300048828125,50,1705.3428606305804,1748.6299967447917,1720.1220540471945,21.56151871709507,-11.81569999358021,-4.422978024773486,-0.02333586171735791,0.008364430686804642,37.2000732421875,-77.4000244140625,1
2012-11-05,1682.199951171875,1683.0999755859375,1674.300048828125,1682.800048828125,7,1701.6142752511162,1745.7799967447916,1715.0657736638186,26.86198436782705,-13.705706325570645,-6.279523684932919,0.004838406131092876,0.008648016243949072,8.7999267578125,-61.10009765625,1
2012-11-07,1713.199951171875,1726.5,1703.699951171875,1707.699951171875,42,1703.728550502232,1742.1033284505208,1714.7053939981154,40.506323525516315,-11.459114080490963,-8.308407388780804,-0.0005250711317201784,0.00985900757147601,22.800048828125,-11.9000244140625,1
2012-11-12,1730.300048828125,1733.4000244140625,1730.300048828125,1733.199951171875,6,1709.9428536551338,1738.569999186198,1719.6577777426482,52.54237288135593,-5.907657529372727,-7.8670173965418115,0.0,0.00947592538790186,3.0999755859375,18.300048828125,0
2012-11-13,1724.199951171875,1728.199951171875,1718.5,1721.5999755859375,12,1717.0999930245537,1737.0066650390625,1720.2634008665452,49.702569928137535,-5.035124438693856,-7.3006388049722215,-0.003525456559040907,0.009526052794659954,9.699951171875,13.2999267578125,1
2012-11-14,1729.5,1729.5,1722.0,1722.0,11,1723.857142857143,1735.3066650390624,1721.4949474176724,57.58222701887109,-3.871339638468953,-6.6147789716715675,0.0030739177463279255,0.009124986875468203,7.5,12.0,0
2012-11-16,1714.300048828125,1714.300048828125,1706.9000244140625,1710.0,16,1723.9000244140625,1731.226668294271,1719.5886615464963,50.83516541966598,-4.343557442366318,-5.775406573841346,0.0005836689263412076,0.009263417338237033,7.4000244140625,40.2000732421875,1
2012-11-19,1734.0,1734.0,1721.800048828125,1721.800048828125,4,1725.1285923549108,1729.2233357747396,1721.510173340297,57.38961942688715,-2.8289709037082957,-5.186119439814736,0.011491542093428508,0.009740358160271589,12.199951171875,51.800048828125,0
2012-11-21,1727.9000244140625,1727.9000244140625,1725.800048828125,1725.800048828125,23,1723.7714320591517,1725.856669108073,1722.557416699559,54.2645314711483,-1.7885649684621967,-4.072290619284807,0.0027275263320378773,0.009882078364205722,2.0999755859375,14.7000732421875,1
2012-11-26,1749.5,1750.5,1749.4000244140625,1750.300048828125,24,1730.5000174386162,1725.0100056966146,1729.4711319633634,74.22601136155912,2.380587266120756,-2.0287640720522226,-0.0010278357665378657,0.0077407514479497725,1.0999755859375,19.199951171875,0
2012-11-27,1742.199951171875,1746.4000244140625,1742.199951171875,1746.4000244140625,7,1734.6285749162946,1724.1233357747396,1731.1683078578317,62.29215815897705,3.1397987256268607,-0.9950515125164059,-0.004172648658545275,0.006382885194580092,4.2000732421875,11.89990234375,0
2012-11-28,1716.5,1739.800048828125,1716.5,1739.800048828125,276136,1734.9428536551338,1722.7400024414062,1729.2125334767875,51.18621161727409,1.6487027816076534,-0.46630065369159407,-0.014751436053357825,0.007676694972567814,23.300048828125,-7.699951171875,1
2012-11-29,1727.199951171875,1729.0,1717.699951171875,1719.5999755859375,65599,1733.9714181082588,1722.4466674804687,1728.944189169466,50.654042108867735,1.3152339413818481,-0.10999373467690565,0.006233586467739638,0.00761826533797294,11.300048828125,-2.300048828125,0
2012-11-30,1710.9000244140625,1731.199951171875,1708.4000244140625,1725.199951171875,3690,1732.2142857142858,1721.3200032552083,1726.5383005354122,43.48993002673256,-0.2612982980663219,-0.1402546473547889,-0.009437197324347557,0.007976953755413236,22.7999267578125,-2.4000244140625,1
2012-12-03,1719.5999755859375,1721.9000244140625,1714.5,1714.9000244140625,1238,1731.028564453125,1720.2566691080729,1725.613190542149,46.60746091545725,-0.7994821722645611,-0.27210015233674334,0.0050850143478455845,0.008129294792280353,7.4000244140625,5.2999267578125,0
2012-12-05,1692.4000244140625,1706.0,1685.0,1697.0999755859375,1262,1714.7428501674108,1717.6133341471354,1717.5779136391584,39.30835686208015,-5.243302568823992,-1.7383690611716038,-0.0011803588120766761,0.008874307690338997,21.0,-30.7999267578125,1
2012-12-07,1704.0,1704.5,1684.0,1701.199951171875,169,1706.971435546875,1716.6433349609374,1713.7709718868846,46.93268170965425,-6.471696865572312,-3.388779157873283,0.002176057793108477,0.008735537574706425,20.5,-47.300048828125,1
2012-12-11,1708.199951171875,1714.0999755859375,1705.9000244140625,1710.0,88,1704.5571463448662,1716.9333333333334,1712.9390790401767,45.039680937810324,-5.842902162591599,-4.288183384210467,-0.002802130080633347,0.008105899431342068,8.199951171875,-34.0,1
2012-12-12,1716.5999755859375,1722.300048828125,1708.0,1710.0999755859375,195,1704.1285749162946,1717.1233317057292,1713.4271985796115,46.35246741374691,-5.028273395948418,-4.436201386558057,0.0049174714050892465,0.00819555601247744,14.300048828125,0.0999755859375,0
2012-12-17,1697.0,1698.5,1689.5,1690.5,65,1704.3142787388392,1716.5466674804688,1707.414626983829,34.392261001517454,-7.054297709805724,-5.521781484743691,0.0007076018028802089,0.007727802487654752,9.0,-22.5999755859375,0
2012-12-19,1666.5,1676.0,1664.5999755859375,1675.300048828125,76,1692.7428501674108,1714.536669921875,1697.5780976011872,28.149750234649375,-11.462540373196589,-7.33880411971481,-0.0017969451931716396,0.007566315716945354,11.4000244140625,-25.9000244140625,0
2012-12-20,1644.9000244140625,1671.0,1637.5999755859375,1667.9000244140625,158,1683.7000034877233,1712.2600056966146,1690.5543545095707,27.11511014267502,-14.630022034983313,-8.797047702768511,-0.01296128147971043,0.0078666098359862,33.4000244140625,-55.4000244140625,1
2012-12-27,1662.5999755859375,1662.5999755859375,1656.199951171875,1656.199951171875,446,1660.142857142857,1703.2566691080729,1677.3430164729439,34.172929903337916,-16.77183234451354,-13.40998273046051,0.0016869060582263007,0.00729541965693205,6.4000244140625,-54.0,0
2012-12-28,1654.9000244140625,1664.0,1653.699951171875,1664.0,197,1658.0571463448662,1700.7700032552084,1674.3506175317598,30.056870299027707,-17.07187741079838,-14.142361666528084,-0.004631271072382481,0.007252878365068532,10.300048828125,-40.699951171875,1
2012-12-31,1674.800048828125,1677.0999755859375,1655.4000244140625,1655.4000244140625,89,1659.2428676060267,1699.486669921875,1674.4105417046085,35.74628687616604,-15.524937809634366,-14.418876895149342,0.012024910339286654,0.007966826857227872,21.699951171875,-21.0,1
2013-01-02,1687.9000244140625,1693.800048828125,1670.0,1672.800048828125,35,1665.3857247488838,1698.606669108073,1676.2091393992025,42.86720407370202,-13.091013427967937,-14.153304201713063,0.007821814666833626,0.00833875755320481,23.800048828125,-9.0999755859375,0
2013-01-03,1673.699951171875,1686.800048828125,1662.0,1686.0999755859375,140,1667.471435546875,1696.5966674804688,1675.8745809688921,35.516532246432064,-12.167676653355556,-13.756178692041562,-0.008412863935538417,0.008393964708900975,24.800048828125,4.199951171875,0
2013-01-07,1645.5,1659.9000244140625,1643.800048828125,1656.5,49,1663.9285714285713,1691.3466674804688,1668.615126884343,33.784624005767455,-14.3276297546372,-13.8051227079547,-0.0015775593862339399,0.008701190659894824,16.0999755859375,0.5999755859375,1
2013-01-08,1661.5,1661.5,1647.699951171875,1647.699951171875,17,1663.7714320591517,1688.3533325195312,1667.6664432997638,39.552672040924826,-13.655698981451224,-13.775237962654005,0.009723488301428107,0.009242805166626684,13.800048828125,2.4000244140625,0
2013-01-09,1654.800048828125,1662.0999755859375,1651.9000244140625,1658.5999755859375,9,1663.7571498325892,1685.1966674804687,1665.9509240368786,45.0704340664109,-13.50810603062655,-13.721811576248514,-0.004032471364354473,0.008271466194541909,10.199951171875,-3.7999267578125,1
2013-01-10,1677.300048828125,1677.300048828125,1672.5,1672.5,9,1664.114292689732,1683.0333374023437,1667.4641406757116,53.20286423829072,-11.443660202708315,-13.266181301540476,0.01359680888088799,0.009083392457507986,4.800048828125,17.5,0
2013-01-11,1660.0,1673.0999755859375,1654.199951171875,1673.0999755859375,147,1660.1285749162946,1681.1500040690105,1666.46892191895,54.59524720549503,-11.07586568333295,-12.828118177898972,-0.010314224244023618,0.008804919410137512,18.9000244140625,-2.5999755859375,1
2013-01-14,1668.9000244140625,1673.800048828125,1664.0999755859375,1665.4000244140625,10,1659.44287109375,1679.2066731770833,1666.7930689182983,53.0817763610456,-9.95151343502721,-12.25279722932462,0.005361460490399095,0.008619344690486577,9.7000732421875,14.0,1
2013-01-16,1682.699951171875,1682.699951171875,1674.4000244140625,1674.4000244140625,11,1669.800013950893,1677.0600056966146,1670.833012520508,56.637652853260875,-6.082198879645375,-10.306311276164811,-0.0004158686182930138,0.008898169940622104,8.2999267578125,-5.2000732421875,1
2013-01-18,1686.5999755859375,1692.0,1686.5999755859375,1687.4000244140625,14,1678.471435546875,1676.7333374023438,1675.1963511924873,59.135419759462025,-2.7190258388725397,-7.788225450541673,-0.0022480174948188436,0.008850496528498005,5.4000244140625,38.5,1
2013-01-22,1692.800048828125,1694.699951171875,1687.800048828125,1690.300048828125,15,1680.6857212611608,1676.4833374023438,1677.543510877239,55.632029724601324,-1.1487950534835818,-6.460339371130055,0.0036760781050251268,0.008345870652155684,6.89990234375,47.300048828125,0
2013-01-23,1686.300048828125,1693.699951171875,1685.199951171875,1691.300048828125,28,1684.44287109375,1675.8933390299478,1678.7110492706906,49.4778158383512,-0.4239840956606713,-5.253068316036178,-0.0038397919497342725,0.008170853076208975,8.5,24.800048828125,0
2013-01-24,1669.5,1681.699951171875,1668.0,1680.800048828125,13,1684.5285818917412,1674.443339029948,1677.4829093679318,48.652136304802255,-1.1914553703147703,-4.4407457268918975,-0.009962668766925531,0.008302502129559746,13.699951171875,14.699951171875,0
2013-01-28,1652.4000244140625,1655.5,1651.5999755859375,1651.5999755859375,82,1676.3428780691963,1670.5766764322916,1671.7022802238578,52.38424646844696,-4.390292977419904,-4.1720054586140085,-0.002414875598311439,0.007472510580796302,3.9000244140625,-7.5999755859375,1
2013-01-29,1660.699951171875,1661.5,1660.699951171875,1661.199951171875,145863,1672.1000104631696,1669.4133422851562,1670.2353030169268,49.708011896933634,-4.90516641399654,-4.3186376496905154,0.005022952454116325,0.007114766703263937,0.800048828125,-8.2000732421875,1
2013-01-30,1679.9000244140625,1683.0,1661.800048828125,1662.4000244140625,44893,1671.1428745814733,1668.8833414713542,1671.523932536545,58.39462010097109,-3.7210281764507727,-4.199115755042567,0.011561434218528621,0.007638143178324215,21.199951171875,-3.5,0
2013-01-31,1660.5999755859375,1680.0,1657.4000244140625,1675.4000244140625,6044,1666.5428641183037,1667.6700073242187,1670.067404943131,44.29254071571549,-4.290484698264208,-4.217389543686895,-0.011488807993116579,0.007421080745200124,22.5999755859375,-22.0999755859375,1
2013-02-01,1669.4000244140625,1681.199951171875,1659.9000244140625,1663.9000244140625,3250,1664.1285749162946,1667.6666748046875,1669.9784208725885,53.41073878892086,-3.9857474832160733,-4.171061131592731,0.005299318895280569,0.007025998689264417,21.2999267578125,-21.0,1
2013-02-05,1672.4000244140625,1683.4000244140625,1666.5,1674.199951171875,353,1667.2428676060267,1668.8766764322916,1670.9162450196472,45.53573020971843,-2.83404242325264,-3.753233914941208,-0.0017310477702732197,0.006520528986543515,16.9000244140625,-20.4000244140625,1
2013-02-06,1677.699951171875,1678.5,1668.0,1672.199951171875,376,1670.857142857143,1669.4966756184897,1671.8207391732776,48.043822950694405,-2.068019870325543,-3.416191106018075,0.0031690544609201954,0.0065919057016159905,10.5,-8.60009765625,0
2013-02-08,1666.0,1672.5,1664.800048828125,1671.5,289,1670.2571498325892,1670.0966756184896,1670.8804691335536,41.953142210824765,-2.322093078676062,-2.9750405895317726,-0.0026341141940571244,0.006533883454088418,7.699951171875,9.5999755859375,0
2013-02-13,1644.199951171875,1652.300048828125,1640.199951171875,1652.199951171875,236,1661.085693359375,1668.3900024414063,1662.4885727901888,39.5712948706337,-6.366763262500626,-4.123452160617435,-0.0027294232627358417,0.006465417059465965,12.10009765625,-35.7000732421875,0
2013-02-14,1634.699951171875,1646.9000244140625,1632.699951171875,1641.0999755859375,219,1655.6999686104912,1666.6166666666666,1658.78342324108,40.78162288075387,-8.016836420894606,-4.902129012672869,-0.005777886073545346,0.006320659390985137,14.2000732421875,-25.9000244140625,0
2013-02-15,1608.800048828125,1633.9000244140625,1599.5,1633.199951171875,460,1645.8571254185267,1664.4533365885416,1652.1189733193528,34.383960167995355,-11.284357898102144,-6.178574789758724,-0.015843826461965138,0.007477582563448729,34.4000244140625,-60.5999755859375,0
2013-02-19,1603.5999755859375,1617.0,1599.699951171875,1610.0,272,1636.3142613002233,1662.9700032552084,1645.6497736215642,29.08427673180954,-14.130605833774325,-7.768980998561846,-0.003232268202611799,0.007211953794645581,17.300048828125,-71.7000732421875,0
2013-02-21,1578.199951171875,1581.199951171875,1555.199951171875,1568.5,2019,1613.6856863839287,1657.930000813802,1628.7929317441556,16.93417313022239,-21.263452413210416,-12.148616512777856,0.0003803090740506221,0.0066611343235225265,26.0,-99.5,0
2013-02-22,1572.4000244140625,1585.4000244140625,1572.4000244140625,1580.0,76,1602.7856968470983,1655.1833333333334,1621.2738774334764,10.115083531932072,-23.826272320107364,-14.484147674243758,-0.0036750265728406895,0.006150244193522621,13.0,-98.0,1
2013-02-25,1586.199951171875,1596.0,1577.699951171875,1579.4000244140625,118,1594.4999825613838,1652.1466634114583,1616.5973539319298,15.5983530374356,-24.46180632551318,-16.479679404497645,0.008776346059238271,0.006787146026863688,18.300048828125,-79.800048828125,1
2013-02-26,1615.199951171875,1615.199951171875,1589.0,1593.300048828125,1158,1591.7142682756696,1650.6533284505208,1616.4110335639225,31.619482016172,-22.367574491281175,-17.65725842185435,0.018282688748398224,0.009015315687925742,26.199951171875,-33.0,0
2013-02-27,1595.199951171875,1612.800048828125,1591.800048828125,1612.800048828125,700,1589.7713971819196,1648.196659342448,1613.582889244983,25.778010975588785,-22.067335025814145,-18.53927374264631,-0.012382367882991407,0.009225993215433478,21.0,-53.5,0
